,City,Country,Population,Bars,Parks,Galleries,Gyms,Bookstores,Fast Food
227,Santa Rosa,US,502249,6.450983476323496,4.101551222600742,3.305133509474384,8.242923330857801,1.5331040977682384,7.486326503387762
228,Warren,US,2555140,4.305047864304892,0.8101317344646477,0.5400878229764319,2.520409840556682,0.5635699022362767,7.044623777953459
229,Bellingham,US,215331,12.724596086954502,3.993851326562362,2.182686190098035,8.080582916533151,2.3220065852106755,13.88559937955984
230,Brownsville,US,423865,1.8166161395727414,0.6369952697203118,0.28310900876458306,0.5898104349262148,0.09436966958819436,3.6332322791454827
231,Cedar Rapids,US,267187,8.383641419679849,1.7590676193078256,0.7859663830949859,3.3310003854977976,0.8982472949656981,7.522821095337722
232,Eugene,US,367343,4.655049912479617,1.9327985016728235,0.4627827398371549,3.021699065995541,1.0072330219985137,6.043398131991082
233,Janesville,US,161430,11.522021929009478,1.7964442792541657,0.43362448119928143,2.97342501393793,0.5575171901133619,9.911416713126433
234,Longview,US,104085,2.594033722438392,0.5764519383196426,0.0,1.8254311380122015,0.09607532305327376,12.778017966085411
235,Norwich,US,159068,14.647823572308699,5.280760429501848,1.8231196720899239,7.669675861895541,1.7602534765006161,12.950436291397391
236,Anaheim,US,3179276,7.863425509455612,5.347129346429816,2.698727634845166,14.468702937398326,2.245794325500523,23.27573950798861
237,Billings,US,170245,4.816587858674263,0.587388763252959,0.5286498869276631,1.703427413433581,0.5286498869276631,4.757848982348968
238,Carson City,US,54605,58.602692061166564,37.542349601684826,11.537404999542165,39.739950553978574,6.409669444190092,54.94002380734364
239,Chico,US,224973,3.155934267667676,1.1112444604463647,0.6222968978499642,3.3781831597569485,0.8000960115213825,5.245073853306842
240,Kennewick,US,285194,2.840171953126644,1.0869793894682216,0.24544695891217908,2.0337033738437693,0.6662131741902003,5.224513839702097
